0.0002930164337158203,0.0006778240203857422,0.0006070137023925781
0.0001442432403564453,0.0003502368927001953,0.00026917457580566406
0.00019502639770507812,0.0004553794860839844,0.0003769397735595703
0.0004239082336425781,0.0011141300201416016,0.0008571147918701172
0.0002849102020263672,0.0006940364837646484,0.0005269050598144531
0.00024890899658203125,0.0005881786346435547,0.0004258155822753906
0.0003693103790283203,0.0010001659393310547,0.0007848739624023438
0.0003566741943359375,0.000985860824584961,0.0007100105285644531
0.0002739429473876953,0.0006780624389648438,0.00046706199645996094
0.00019407272338867188,0.00043892860412597656,0.0003209114074707031
0.0002586841583251953,0.0006222724914550781,0.0004951953887939453
0.0002307891845703125,0.0005867481231689453,0.0004851818084716797
0.0002410411834716797,0.0005872249603271484,0.00043487548828125
0.0003807544708251953,0.0009469985961914062,0.0007321834564208984
0.00029277801513671875,0.0008320808410644531,0.0006961822509765625
0.0004258155822753906,0.0011200904846191406,0.001004934310913086
0.0005030632019042969,0.0012826919555664062,0.00096893310546875
0.00018787384033203125,0.00046181678771972656,0.00034999847412109375
0.00041985511779785156,0.0013990402221679688,0.000982046127319336
0.00040793418884277344,0.0010271072387695312,0.0007638931274414062
0.00017309188842773438,0.00043582916259765625,0.00036787986755371094
0.000286102294921875,0.0006363391876220703,0.00045990943908691406
0.00039196014404296875,0.0009970664978027344,0.0007550716400146484
0.00020503997802734375,0.0006918907165527344,0.0005056858062744141
0.00019812583923339844,0.00037598609924316406,0.00030112266540527344
0.0003349781036376953,0.0008001327514648438,0.0005791187286376953
0.000453948974609375,0.001439809799194336,0.0010459423065185547
0.0002989768981933594,0.0007119178771972656,0.0005137920379638672
0.00019693374633789062,0.0005092620849609375,0.0003960132598876953
0.0001857280731201172,0.0004379749298095703,0.0003161430358886719
0.00038695335388183594,0.0010459423065185547,0.0009801387786865234
0.00015306472778320312,0.0003590583801269531,0.0002770423889160156
0.0001900196075439453,0.0005128383636474609,0.00043892860412597656
0.0004169940948486328,0.0011138916015625,0.0008413791656494141
0.00032401084899902344,0.0011639595031738281,0.0009279251098632812
0.00039315223693847656,0.0011370182037353516,0.0008931159973144531
0.0005228519439697266,0.001280069351196289,0.00096893310546875
0.0004458427429199219,0.0012080669403076172,0.0009129047393798828
0.0005450248718261719,0.0012729167938232422,0.0009777545928955078
0.00035881996154785156,0.000997304916381836,0.0006361007690429688
0.0002732276916503906,0.0008082389831542969,0.0006136894226074219
0.0005998611450195312,0.0014867782592773438,0.0010068416595458984
